Code table;Intitulé de la table;Code champ;Texte long
SPRICINCR;Augmentation des tarifs;UPDDATTIM_0;Date heure
SPRICINCR;Augmentation des tarifs;AUUID_0;Identifiant unique
SPRICLINK;Recherche tarifs vente (link);BPTNUM_0;Transporteur
SPRICLINK;Recherche tarifs vente (link);VACBPR_0;Régime taxe
SPRICLINK;Recherche tarifs vente (link);X4FILCLI1_0;Client niveau 1
SPRICLINK;Recherche tarifs vente (link);X4FILCLI10_0;Client niveau 10
SPRICLINK;Recherche tarifs vente (link);X4FILCLI2_0;Client niveau 2
SPRICLINK;Recherche tarifs vente (link);X4FILCLI3_0;Client niveau 3
SPRICLINK;Recherche tarifs vente (link);X4FILCLI4_0;Client niveau 4
SPRICLINK;Recherche tarifs vente (link);X4FILCLI5_0;Client niveau 5
SPRICLINK;Recherche tarifs vente (link);X4FILCLI6_0;Client niveau 6
SPRICLINK;Recherche tarifs vente (link);X4FILCLI7_0;Client niveau 7
SPRICLINK;Recherche tarifs vente (link);X4FILCLI8_0;Client niveau 8
SPRICLINK;Recherche tarifs vente (link);X4FILCLI9_0;Client niveau 9
SPRICLINK;Recherche tarifs vente (link);CREDATTIM_0;Date heure
SPRICLINK;Recherche tarifs vente (link);UPDDATTIM_0;Date heure
SPRICLINK;Recherche tarifs vente (link);ECCVALMAJ_0;Version majeure
SPRICLINK;Recherche tarifs vente (link);ECCVALMIN_0;Version mineure
SPRICLINK;Recherche tarifs vente (link);AUUID_0;Identifiant unique
SPRICLINK;Recherche tarifs vente (link);PJTNUM_0;Numéro affaire
SPRICLINK;Recherche tarifs vente (link);PLIBPRCNR_0;Tiers concernés
SPRICLINK;Recherche tarifs vente (link);SAT_0;Subdivision
SPRICLINK;Recherche tarifs vente (link);BETCPY_0;Inter-sociétés
SPRICLINK;Recherche tarifs vente (link);LINTYP_0;Type ligne
SPRICLINK;Recherche tarifs vente (link);PNTITMREF_0;Composé
SPRICLINK;Recherche tarifs vente (link);CLCAMT1_0;Base1 calcul taxe
SPRICLINK;Recherche tarifs vente (link);LINTYP_A_0;Catégorie ligne
SPRICLINK;Recherche tarifs vente (link);LINTYP_B_0;Catégorie ligne de composé
SPRICLINK;Recherche tarifs vente (link);LINTYP_C_0;Catégorie ligne de composant
SPRICLINK;Recherche tarifs vente (link);EECICT_0;Incoterm
SPRICLINK;Recherche tarifs vente (link);CPY_0;Société vente
SPRICLINK;Recherche tarifs vente (link);BPCINV_0;Client facture
SPRICLINK;Recherche tarifs vente (link);BPCGRU_0;Client groupe
SPRICLINK;Recherche tarifs vente (link);TSCCOD_0;Famille statistique
SPRICLINK;Recherche tarifs vente (link);TSICOD_0;Famille statistique
SPRICLINK;Recherche tarifs vente (link);CLCAMT2_0;Base2 calcul taxe
SPRICLINK;Recherche tarifs vente (link);SOHTYP_0;Type commande
SPRICLINK;Recherche tarifs vente (link);SALFCY_0;Site vente
SPRICLINK;Recherche tarifs vente (link);CRY_0;Pays
SPRICLINK;Recherche tarifs vente (link);CREUSR_0;Utilisateur
SPRICLINK;Recherche tarifs vente (link);UPDUSR_0;Utilisateur
SPRICLINK;Recherche tarifs vente (link);CLE_0;Clé
SPRICLINK;Recherche tarifs vente (link);USEPLC_0;Lieu consommation
SPRICLINK;Recherche tarifs vente (link);FOCITM_0;Article gratuit
SPRICLINK;Recherche tarifs vente (link);STOFCY_0;Site expédition
SPRICLINK;Recherche tarifs vente (link);PTE_0;Condition paiement
SPRICLINK;Recherche tarifs vente (link);BETFCY_0;Inter-sites
SPRICLINK;Recherche tarifs vente (link);CSTTYP_0;Type de coût
SPRICLINK;Recherche tarifs vente (link);PJT_0;Affaire
SPRICLINK;Recherche tarifs vente (link);PCK_0;Emballage
SPRICLINK;Recherche tarifs vente (link);MDL_0;Mode livraison
SPRICLINK;Recherche tarifs vente (link);CUSORDREF_0;Référence commande client
SPRICLIST;Tarifs clients;CREUSR_0;Opérateur création
SPRICLIST;Tarifs clients;EXPNUM_0;Numéro Export
SPRICLIST;Tarifs clients;UPDDATTIM_0;Date heure
SPRICLIST;Tarifs clients;AUUID_0;Identifiant unique
SPRICLIST;Tarifs clients;ZQTEPAL_0;Quantité palette
SPRICLIST;Tarifs clients;CPNITMREF_0;Article composant
SPRICLIST;Tarifs clients;PLILIN_0;Ligne
SPRICLIST;Tarifs clients;UPDDAT_0;Date modification
SPRICLIST;Tarifs clients;DCGVAL_0;Valeur frais/remise
SPRICLIST;Tarifs clients;FOCQTYMIN_0;Seuil minimum pour gratuité
SPRICLIST;Tarifs clients;FOCAMTMIN_0;Seuil minimum pour gratuité
SPRICLIST;Tarifs clients;FOCQTYBKT_0;Tranche d'attribution gratuité
SPRICLIST;Tarifs clients;FOCAMTBKT_0;Tranche d'attribution gratuité
SPRICLIST;Tarifs clients;UPDUSR_0;Opérateur modif
SPRICLIST;Tarifs clients;CREDAT_0;Date création
SPRICLIST;Tarifs clients;PLICRI2_0;Critère 2
SPRICLIST;Tarifs clients;MINAMT_0;Valeur minimum
SPRICLIST;Tarifs clients;MINQTY_0;Quantité minimale
SPRICLIST;Tarifs clients;MAXQTY_0;Quantité maximale
SPRICLIST;Tarifs clients;FOCQTY_0;Quantité gratuite
SPRICLIST;Tarifs clients;MAXAMT_0;Valeur maximum
SPRICLIST;Tarifs clients;COMCOE_0;Coefficient commission
SPRICLIST;Tarifs clients;PLICRI1_0;Critère1
SPRICLIST;Tarifs clients;PLICRI3_0;Critère3
SPRICLIST;Tarifs clients;PLICRI4_0;Critère4
SPRICLIST;Tarifs clients;PLICRI5_0;Critère5
SPRICLIST;Tarifs clients;FOCITMREF_0;Article gratuit
SPRICLIST;Tarifs clients;PRIDIV_0;Diviseur du prix
SPRICLIST;Tarifs clients;CUR_0;Devise
SPRICLIST;Tarifs clients;PLICRD_0;Fiche tarif
SPRICLIST;Tarifs clients;PLICRI_0;Critère
SPRICLIST;Tarifs clients;PLISTRDAT_0;Date début validité
SPRICLIST;Tarifs clients;PLIENDDAT_0;Date fin validité
SPRICLIST;Tarifs clients;UOM_0;Unité
SPRICLIST;Tarifs clients;FOCUOM_0;Unité
SPRICLIST;Tarifs clients;LTI_0;Délai
SPRICLIST;Tarifs clients;PLI_0;Code tarif
SPRICLIST;Tarifs clients;ZPCKCAP_0;Capacité emballage
SPRICLIST;Tarifs clients;PRI_0;Prix
SPRICLIST;Tarifs clients;IMPNUMLIG_0;Ligne import
SPRICLIST;Tarifs clients;CREDATTIM_0;Date heure
SPRICPRTQ;Catalogue tarifs ventes;GROPRI_0;Prix brut
SPRICPRTQ;Catalogue tarifs ventes;AUUID_0;Identifiant unique
SPRICPRTQ;Catalogue tarifs ventes;PLILIN_0;Ligne
SPRICPRTQ;Catalogue tarifs ventes;DCGVAL_0;Valeur frais/remise
SPRICPRTQ;Catalogue tarifs ventes;UPDDAT_0;Date modification
SPRICPRTQ;Catalogue tarifs ventes;UPDUSR_0;Opérateur modif
SPRICPRTQ;Catalogue tarifs ventes;CREDAT_0;Date création
SPRICPRTQ;Catalogue tarifs ventes;PRITYP_0;Prix HT/TTC
SPRICPRTQ;Catalogue tarifs ventes;SALFCY_0;Site vente
SPRICPRTQ;Catalogue tarifs ventes;DAT_0;Date
SPRICPRTQ;Catalogue tarifs ventes;MINQTY_0;Quantité minimale
SPRICPRTQ;Catalogue tarifs ventes;FOCQTY_0;Quantité gratuite
SPRICPRTQ;Catalogue tarifs ventes;COMCOE_0;Coefficient commission
SPRICPRTQ;Catalogue tarifs ventes;FOCITMREF_0;Article gratuit
SPRICPRTQ;Catalogue tarifs ventes;STOFCY_0;Site expédition
SPRICPRTQ;Catalogue tarifs ventes;ITMREF_0;Article
SPRICPRTQ;Catalogue tarifs ventes;CUR_0;Devise
SPRICPRTQ;Catalogue tarifs ventes;PLICRD_0;Fiche tarif
SPRICPRTQ;Catalogue tarifs ventes;UOM_0;Unité
SPRICPRTQ;Catalogue tarifs ventes;FOCUOM_0;Unité
SPRICPRTQ;Catalogue tarifs ventes;NETPRI_0;Prix net
SPRICPRTQ;Catalogue tarifs ventes;LTI_0;Délai
SPRICPRTQ;Catalogue tarifs ventes;PLI_0;Code tarif
SPRICPRTQ;Catalogue tarifs ventes;PLIREN_0;Motif
SPRICPRTQ;Catalogue tarifs ventes;COD_0;Catalogue
SPRICPRTQ;Catalogue tarifs ventes;BPCORD_0;Client commande
SPRICPRTQ;Catalogue tarifs ventes;CREUSR_0;Opérateur création
SPRICPRTQ;Catalogue tarifs ventes;CREDATTIM_0;Date heure
SPRICPRTQ;Catalogue tarifs ventes;UPDDATTIM_0;Date heure
SPRICPRTQ;Catalogue tarifs ventes;SPQLIN_0;Ligne
SQUOTE;Entête devis;SOHTYP_0;Type commande
SQUOTE;Entête devis;REVNUM_0;No avenant
SQUOTE;Entête devis;ORDDAT_0;Date commande
SQUOTE;Entête devis;LINNBR_0;Nombre lignes
SQUOTE;Entête devis;DSPTOTQTY_0;Cumul quantité
SQUOTE;Entête devis;BPIEECNUM_0;Identification UE
SQUOTE;Entête devis;INVDTADSP_0;Clé Répart
SQUOTE;Entête devis;EECICT_0;Incoterm
SQUOTE;Entête devis;X4SQHEXP_0;Expéditeur
SQUOTE;Entête devis;VACBPR_0;Régime taxe
SQUOTE;Entête devis;STOFCY_0;Site expédition
SQUOTE;Entête devis;INVDTA_0;Elément de facturation
SQUOTE;Entête devis;DSPWEU_0;Unité poids
SQUOTE;Entête devis;PTE_0;Condition paiement
SQUOTE;Entête devis;CUR_0;Devise
SQUOTE;Entête devis;DSPVOU_0;Unité Volume
SQUOTE;Entête devis;SALFCY_0;Site vente
SQUOTE;Entête devis;PRFNUM_0;No facture proforma
SQUOTE;Entête devis;AMTTAX_0;Montant taxe
SQUOTE;Entête devis;BASTAX_0;Base taxe
SQUOTE;Entête devis;INVDTAAMT_0;% ou Montant Element de facturation
SQUOTE;Entête devis;SOHNUM_0;No commande
SQUOTE;Entête devis;BPDNAM_0;Nom client livré
SQUOTE;Entête devis;BPDCRYNAM_0;Nom pays livraison
SQUOTE;Entête devis;CHGTYP_0;Type cours devise
SQUOTE;Entête devis;INVDTATYP_0;Type de valeur
SQUOTE;Entête devis;REP_0;Représentant
SQUOTE;Entête devis;CHGRAT_0;Cours devise
SQUOTE;Entête devis;PLISTC_0;Code structure
SQUOTE;Entête devis;CCE_0;Section
SQUOTE;Entête devis;CPY_0;Société
SQUOTE;Entête devis;XSQHTYP_0;Type
SQUOTE;Entête devis;UPDDAT_0;Date modification
SQUOTE;Entête devis;UPDUSR_0;Opérateur modif
SQUOTE;Entête devis;CREDAT_0;Date création
SQUOTE;Entête devis;BPCNAM_0;Nom client devis
SQUOTE;Entête devis;BPCPOSCOD_0;Code postal devis
SQUOTE;Entête devis;X4NUMDEMAND_0;Demande de service
SQUOTE;Entête devis;X4NUMINT_0;Intervention
SQUOTE;Entête devis;VTT_0;Type transact.Vertex
SQUOTE;Entête devis;SQHTEX2_0;Texte pied devis
SQUOTE;Entête devis;PRITYP_0;Prix HT/TTC
SQUOTE;Entête devis;INVDTALIN_0;Elt fact lig tarif
SQUOTE;Entête devis;DEP_0;Escompte
SQUOTE;Entête devis;ORDNBR_0;Nombre commandes
SQUOTE;Entête devis;CUSQUOREF_0;Référence devis client
SQUOTE;Entête devis;BPAADD_0;Adresse livraison
SQUOTE;Entête devis;BPDADDLIG_0;Adresse livraison
SQUOTE;Entête devis;QUOINVNOT_0;Valorisation HT
SQUOTE;Entête devis;QUONOT_0;Mt lignes HT
SQUOTE;Entête devis;QUOATI_0;Mt lignes TTC
SQUOTE;Entête devis;GEOCOD_0;Géo code
SQUOTE;Entête devis;INSCTYFLG_0;Flag intérieur ville
SQUOTE;Entête devis;FFWADD_0;Adresse transitaire
SQUOTE;Entête devis;QUOINVATI_0;Valorisation TTC
SQUOTE;Entête devis;ICTCTY_0;Ville Incoterm
SQUOTE;Entête devis;COPNBR_0;Nombre exemplaires devis
SQUOTE;Entête devis;EECLOC_0;Lieu transport DEB
SQUOTE;Entête devis;DAYLTI_0;Délai livraison en jours
SQUOTE;Entête devis;BPCSAT_0;Etat commande
SQUOTE;Entête devis;BPDSAT_0;Etat livraison
SQUOTE;Entête devis;BPDPOSCOD_0;Code postal livraison
SQUOTE;Entête devis;BPDCTY_0;Ville livraison
SQUOTE;Entête devis;BPDCRY_0;Pays livraison
SQUOTE;Entête devis;FFWNUM_0;Numéro transitaire
SQUOTE;Entête devis;ADRVAL_0;Validée
SQUOTE;Entête devis;SQHTYP_0;Type devis
SQUOTE;Entête devis;QUODAT_0;Date devis
SQUOTE;Entête devis;VLYDAT_0;Date validité
SQUOTE;Entête devis;BPCADDLIG_0;Adresse devis
SQUOTE;Entête devis;BPCCTY_0;Ville devis
SQUOTE;Entête devis;BPCCRY_0;Pays devis
SQUOTE;Entête devis;BPCCRYNAM_0;Nom pays devis
SQUOTE;Entête devis;PBYPRC_0;% probabilité
SQUOTE;Entête devis;QUOPRN_0;Devis imprimé
SQUOTE;Entête devis;CFMLINNBR_0;Nb lignes validées
SQUOTE;Entête devis;QUOSTA_0;Etat devis
SQUOTE;Entête devis;SQHTEX1_0;Texte entête devis
SQUOTE;Entête devis;EXPNUM_0;Numéro export
SQUOTE;Entête devis;LAN_0;Langue
SQUOTE;Entête devis;DISCRGTYP_0;Type de valeur remise/frais
SQUOTE;Entête devis;CREUSR_0;Opérateur création
SQUOTE;Entête devis;X4SQHDEST_0;Destinataire
SQUOTE;Entête devis;BPCORD_0;Client
SQUOTE;Entête devis;X4SQHENVAUT_0;
SQUOTE;Entête devis;X4DEBCTLCON_0;Débl. ctrl art-cond
SQUOTE;Entête devis;X4RGOP_0;Options transport
SQUOTE;Entête devis;CREDATTIM_0;Date heure
SQUOTE;Entête devis;UPDDATTIM_0;Date heure
SQUOTE;Entête devis;SFISSTCOD_0;Code taxe SST
SQUOTE;Entête devis;SSTENTCOD_0;Code exonération NA
SQUOTE;Entête devis;BPAORD_0;Code adresse commande
SQUOTE;Entête devis;APPFLG_0;Signé
SQUOTE;Entête devis;SQHVALDAT_0;Date de validation
SQUOTE;Entête devis;SQHCFMFLG_0;Signature électronique
SQUOTE;Entête devis;AUUID_0;Identifiant unique
SQUOTE;Entête devis;SQHNUMEND_0;Numéro définitif
SQUOTE;Entête devis;QUONOTL_0;Mt lignes HT (soc)
SQUOTE;Entête devis;QUOATIL_0;Mt lignes TTC (soc)
SQUOTE;Entête devis;QUOINVNOTL_0;Valorisation HT soc
SQUOTE;Entête devis;QUOINVATIL_0;Valorisation TTC soc
SQUOTE;Entête devis;SINUM_0;No pièce Intégrale
SQUOTE;Entête devis;DIE_0;Code axe
SQUOTE;Entête devis;DSPTOTWEI_0;Cumul poids
SQUOTE;Entête devis;DSPTOTVOL_0;Cumul volume
SQUOTE;Entête devis;CNCNAM_0;Contact commande
SQUOTE;Entête devis;CNDNAM_0;Contact livraison
SQUOTE;Entête devis;SQHNUM_0;No devis
SQUOTE;Entête devis;PFMTOT_0;Marge totale
SQUOTE;Entête devis;PJT_0;Affaire
SQUOTED;Détail devis;CLCAMT2_0;Base2 calcul taxe
SQUOTED;Détail devis;LINREVNUM_0;No avenant
SQUOTED;Détail devis;REPCOE_0;Coef pondération
SQUOTED;Détail devis;GROPRI_0;Prix brut
SQUOTED;Détail devis;PRIREN_0;Motif prix
SQUOTED;Détail devis;VAT_0;Taxe
SQUOTED;Détail devis;CLCAMT1_0;Base1 calcul taxe
SQUOTED;Détail devis;REP1_0;Représentant 1
SQUOTED;Détail devis;REP2_0;Représentant 2
SQUOTED;Détail devis;DDTANUM_0;Elt fact lig répart
SQUOTED;Détail devis;DDTANOT_0;Elt fact lig répart
SQUOTED;Détail devis;STOFCY_0;Site expédition
SQUOTED;Détail devis;ITMREF_0;Article
SQUOTED;Détail devis;DSPWEU_0;Unité poids
SQUOTED;Détail devis;PFM_0;Marge
SQUOTED;Détail devis;DSPVOU_0;Unité Volume
SQUOTED;Détail devis;NETPRI_0;Prix net
SQUOTED;Détail devis;SALFCY_0;Site vente
SQUOTED;Détail devis;SOHNUM_0;No commande
SQUOTED;Détail devis;DSPLINFLG_0;Répartition
SQUOTED;Détail devis;REPRAT1_0;Taux commission 1
SQUOTED;Détail devis;SAUSTUCOE_0;Coefficient UV-US
SQUOTED;Détail devis;ORDQTY_0;Qté commandée
SQUOTED;Détail devis;CPY_0;Société
SQUOTED;Détail devis;SOPLIN_0;Ligne
SQUOTED;Détail devis;SQDSEQNUM_0;Ligne
SQUOTED;Détail devis;UPDDAT_0;Date modification
SQUOTED;Détail devis;CREDAT_0;Date création
SQUOTED;Détail devis;VACITM_0;Niveau taxe
SQUOTED;Détail devis;ITMDES1_0;Désignation article
SQUOTED;Détail devis;ORILIN_0;Ligne origine gratuit
SQUOTED;Détail devis;SQDTEX_0;Texte ligne devis
SQUOTED;Détail devis;XQUONUM_0;N° devis
SQUOTED;Détail devis;DLVFLG_0;Livrable
SQUOTED;Détail devis;XFLAGLM_0;Flag ligne masquée
SQUOTED;Détail devis;VTS_0;Ss-type trans.Vertex
SQUOTED;Détail devis;VTC_0;Code transac. Vertex
SQUOTED;Détail devis;TAXGEOFLG_0;Flag Geo taxed
SQUOTED;Détail devis;TAXFLG_0;Flag taxable
SQUOTED;Détail devis;TAXREGFLG_0;Flag taxe enregistré
SQUOTED;Détail devis;CPRPRI_0;Prix revient
SQUOTED;Détail devis;DAYLTI_0;Délai liv en jours
SQUOTED;Détail devis;BPAADD_0;Adresse livraison
SQUOTED;Détail devis;NDEPRNBOM_0;Composant imp BL
SQUOTED;Détail devis;INVPRNBOM_0;Composant imp Fac
SQUOTED;Détail devis;NETPRINOT_0;Prix net HT
SQUOTED;Détail devis;NETPRIATI_0;Prix net TTC
SQUOTED;Détail devis;IMPNUMLIG_0;Ligne import
SQUOTED;Détail devis;GEOCOD_0;Géo code
SQUOTED;Détail devis;INSCTYFLG_0;Flag intérieur ville
SQUOTED;Détail devis;ITMDES_0;Désignation article traduite
SQUOTED;Détail devis;X4SAVLIV_0;Livré
SQUOTED;Détail devis;BASTAXLIN_0;Montant taxable
SQUOTED;Détail devis;OCNPRNBOM_0;Composant imp ARC
SQUOTED;Détail devis;RATTAXLIN_0;Taux de taxe
SQUOTED;Détail devis;UPDUSR_0;Opérateur modification
SQUOTED;Détail devis;ORDFLG_0;Commandée
SQUOTED;Détail devis;STU_0;Unité stock
SQUOTED;Détail devis;BPCORD_0;Client commande
SQUOTED;Détail devis;QUODAT_0;Date devis
SQUOTED;Détail devis;SQDLIN_0;Ligne devis
SQUOTED;Détail devis;QTY_0;Quantité devis
SQUOTED;Détail devis;EXPNUM_0;Numéro export
SQUOTED;Détail devis;CREUSR_0;Opérateur création
SQUOTED;Détail devis;X4RGOPL_0;Options de transport
SQUOTED;Détail devis;XDESTFIN_0;Destination Finale
SQUOTED;Détail devis;XDESINT_0;Id ext. destination
SQUOTED;Détail devis;UPDDATTIM_0;Date heure
SQUOTED;Détail devis;CREDATTIM_0;Date heure
SQUOTED;Détail devis;SSTCOD_0;Code taxe SST
SQUOTED;Détail devis;ECCVALMAJ_0;Version majeure
SQUOTED;Détail devis;ECCVALMIN_0;Version mineure
SQUOTED;Détail devis;AUUID_0;Identifiant unique
SQUOTED;Détail devis;SQDPSONUM_0;Numéro doc affaire
SQUOTED;Détail devis;DSPLINWEI_0;Poids ligne
SQUOTED;Détail devis;DSPLINVOL_0;Volume ligne
SQUOTED;Détail devis;CNDNAM_0;Contact livraison
SQUOTED;Détail devis;FOCFLG_0;Gratuit
SQUOTED;Détail devis;SQHNUM_0;No devis
SQUOTED;Détail devis;SAU_0;Unité vente
SQUOTED;Détail devis;LINTYP_0;Type ligne
SQUOTED;Détail devis;PJT_0;Affaire
SQUOTED;Détail devis;DISCRGREN8_0;Motif8 remise/frais
SQUOTED;Détail devis;DISCRGREN9_0;Motif9 remise/frais
SQUOTED;Détail devis;REPRAT2_0;Taux commission 2
SQUOTED;Détail devis;X4FACTURE_0;Facturé
SQUOTED;Détail devis;DISCRGVAL7_0;Valeur7 remise/frais
SQUOTED;Détail devis;DISCRGVAL8_0;Valeur8 remise/frais
SQUOTED;Détail devis;DISCRGVAL9_0;Valeur9 remise/frais
SQUOTED;Détail devis;DISCRGREN1_0;Motif1 remise/frais
SQUOTED;Détail devis;DISCRGREN2_0;Motif2 remise/frais
SQUOTED;Détail devis;DISCRGREN3_0;Motif3 remise/frais
SQUOTED;Détail devis;DISCRGREN4_0;Motif4 remise/frais
SQUOTED;Détail devis;DISCRGREN5_0;Motif5 remise/frais
SQUOTED;Détail devis;DISCRGREN6_0;Motif6 Remise/frais
SQUOTED;Détail devis;DISCRGREN7_0;Motif7 remise/frais
SQUOTED;Détail devis;DISCRGVAL1_0;Valeur1 remise/frais
SQUOTED;Détail devis;DISCRGVAL2_0;Valeur2 remise/frais
SQUOTED;Détail devis;DISCRGVAL3_0;Valeur3 remise/frais
SQUOTED;Détail devis;DISCRGVAL4_0;Valeur4 remise/frais
SQUOTED;Détail devis;DISCRGVAL5_0;Valeur5 remise/frais
SQUOTED;Détail devis;DISCRGVAL6_0;Valeur6 remise/frais
SREMAC;Parc concerné;UPDDAT_0;Date modification
SREMAC;Parc concerné;MACNUM_0;Parc concerné
SREMAC;Parc concerné;AUUID_0;Identifiant unique
SREMAC;Parc concerné;X4QTYTRAITE_0;Qté traitée
SREMAC;Parc concerné;COVSPT_0;Support couverture
SREMAC;Parc concerné;UPDDATTIM_0;Date heure
SREMAC;Parc concerné;CREDATTIM_0;Date heure
SREMAC;Parc concerné;COVFLG_0;Couvert
SREMAC;Parc concerné;X4QTYDLIV_0;Qté déjà livrée
SREMAC;Parc concerné;MACCOVREN_0;Motif non couverture
SREMAC;Parc concerné;X4FLGARTP_0;Retour généré
SREMAC;Parc concerné;ITNGRU_0;Code regroupement
SREMAC;Parc concerné;X4QTYALIV_0;Quantité à livrer
SREMAC;Parc concerné;CREDAT_0;Date création
SREMAC;Parc concerné;CREUSR_0;Opérateur création
SREMAC;Parc concerné;SRENUM_0;Demande de service
SREMAC;Parc concerné;COVVCR_0;N° de pièce
SREMAC;Parc concerné;PBLNUM_0;Compétence
SREMAC;Parc concerné;UPDUSR_0;Opérateur modif
SREMAC;Parc concerné;QTY_0;Quantité
SREMACCPN;Composants concernés;FGVCAH_0;Cache abandon
SREMACCPN;Composants concernés;AUUID_0;Identifiant unique
SREMACCPN;Composants concernés;UPDDATTIM_0;Date heure
SREMACCPN;Composants concernés;CREDATTIM_0;Date heure
SREMACCPN;Composants concernés;X4QTYDLIVC_0;Qté déjà livrée
SREMACCPN;Composants concernés;X4FLGARTC_0;Retour généré
SREMACCPN;Composants concernés;CPNSEQ_0;Séquence
SREMACCPN;Composants concernés;CREUSR_0;Opérateur création
SREMACCPN;Composants concernés;CPNCOVVCR_0;N° de pièce
SREMACCPN;Composants concernés;MACNUM_0;Parc concerné
SREMACCPN;Composants concernés;TPYFLG_0;Enregistrement temporaire
SREMACCPN;Composants concernés;X4QTYTRAITEC_0;Qté traitée
SREMACCPN;Composants concernés;CPNITM_0;Composant concerné
SREMACCPN;Composants concernés;CPNCOVREN_0;Motif non couverture
SREMACCPN;Composants concernés;CREDAT_0;Date création
SREMACCPN;Composants concernés;UPDUSR_0;Opérateur modif
SREMACCPN;Composants concernés;CPNQTY_0;Quantité
SREMACCPN;Composants concernés;X4QTYALIVC_0;Quantité à livrer
SREMACCPN;Composants concernés;CPNCOVSPT_0;Support couverture
SREMACCPN;Composants concernés;SRENUM_0;Demande de service
SREMACCPN;Composants concernés;UPDDAT_0;Date modif
SREMACCPN;Composants concernés;CPNCOVFLG_0;Couvert
SRESAT;Historique états demandes;SRENUM_0;Demande de service
SRESAT;Historique états demandes;SATDAT_0;Date
SRESAT;Historique états demandes;AUUID_0;Identifiant unique
SRESAT;Historique états demandes;SATHOU_0;Heure
SRESAT;Historique états demandes;UPDUSR_0;Utilisateur
